date,product_id,sale_amount
2024-01-20,1094,31
2024-01-20,1052,20
2024-01-20,1111,33
2024-01-20,1081,15
2024-01-20,1036,15
2024-01-20,1043,21
2024-01-20,1019,20
2024-01-20,1116,30
2024-01-20,1109,16
2024-01-20,1110,32
2024-01-20,1029,27
2024-01-20,1005,24
2024-01-20,1049,28
2024-01-20,1001,25
2024-01-20,1003,24
2024-01-20,1043,31
2024-01-20,1037,23
2024-01-20,1090,21
2024-01-20,1033,23
2024-01-20,1085,28
2024-01-20,1035,15
2024-01-20,1072,25
2024-01-20,1109,18
2024-01-20,1103,25
2024-01-20,1024,26
2024-01-20,1091,20
2024-01-20,1114,27
2024-01-20,1016,35
2024-01-20,1059,16
2024-01-20,1106,19
2024-01-20,1059,32
2024-01-20,1007,22
2024-01-20,1004,21
2024-01-20,1067,24
2024-01-20,1027,32
2024-01-20,1038,30
2024-01-20,1003,19
2024-01-20,1010,24
2024-01-20,1075,24
2024-01-20,1053,26
2024-01-20,1072,28
2024-01-20,1090,31
2024-01-20,1082,26
2024-01-20,1061,25
2024-01-20,1068,32
2024-01-20,1006,34
2024-01-20,1119,15
2024-01-20,1019,20
2024-01-20,1053,24
2024-01-20,1065,30
2024-01-20,1091,17
2024-01-20,1009,15
2024-01-20,1061,25
2024-01-20,1040,22
2024-01-20,1032,16
2024-01-20,1107,20
2024-01-20,1084,22
2024-01-20,1038,19
2024-01-20,1073,32
2024-01-20,1090,24
2024-01-20,1094,17
2024-01-20,1089,21
2024-01-20,1078,30
2024-01-20,1023,21
2024-01-20,1092,35
2024-01-20,1018,31
2024-01-20,1032,19
2024-01-20,1095,19
2024-01-20,1116,33
2024-01-20,1064,16
2024-01-20,1081,20
2024-01-21,1108,20
2024-01-21,1096,20
2024-01-21,1087,31
2024-01-21,1064,25
2024-01-21,1099,31
2024-01-21,1021,34
2024-01-21,1118,19
2024-01-21,1023,34
2024-01-21,1002,16
2024-01-21,1084,21
2024-01-21,1083,19
2024-01-21,1036,29
2024-01-21,1037,22
2024-01-21,1068,29
2024-01-21,1063,32
2024-01-21,1104,18
2024-01-21,1081,32
2024-01-21,1082,22
2024-01-21,1117,31
2024-01-21,1078,25
2024-01-21,1077,21
2024-01-21,1048,16
2024-01-21,1092,31
2024-01-21,1061,27
2024-01-21,1025,16
2024-01-21,1065,17
2024-01-21,1110,25
2024-01-21,1077,23
2024-01-21,1083,32
2024-01-21,1071,19
2024-01-21,1035,23
2024-01-21,1027,24
2024-01-21,1119,31
2024-01-21,1078,25
2024-01-21,1017,16
2024-01-21,1070,30
2024-01-21,1002,17
2024-01-21,1097,29
2024-01-21,1048,32
2024-01-21,1051,32
2024-01-21,1028,17
2024-01-21,1115,15
2024-01-21,1027,20
2024-01-21,1064,34
2024-01-21,1001,15
2024-01-21,1027,27
2024-01-21,1113,16
2024-01-21,1048,17
2024-01-21,1114,20
2024-01-21,1058,19
2024-01-21,1018,21
2024-01-21,1095,25
2024-01-21,1071,23
2024-01-21,1034,33
2024-01-21,1097,15
2024-01-21,1087,16
2024-01-21,1095,29
2024-01-21,1081,30
2024-01-21,1075,32
2024-01-21,1083,17
2024-01-21,1007,20
2024-01-21,1109,23
2024-01-21,1061,30
2024-01-21,1020,33
2024-01-21,1108,33
2024-01-21,1113,30
2024-01-21,1091,23
2024-01-21,1054,21
2024-01-21,1042,23
2024-01-21,1024,24
2024-01-21,1023,28
2024-01-21,1110,34
2024-01-21,1034,15
2024-01-21,1100,20
2024-01-21,1004,15
2024-01-21,1083,21
2024-01-21,1024,23
2024-01-21,1093,24
2024-01-21,1069,32
2024-01-21,1003,35
2024-01-21,1069,33
2024-01-21,1015,22
2024-01-21,1063,26
2024-01-21,1061,34
2024-01-21,1052,32
2024-01-21,1117,20
2024-01-21,1059,31
2024-01-21,1097,17
2024-01-21,1098,34
2024-01-21,1043,28
2024-01-21,1002,28
2024-01-21,1109,28
2024-01-21,1071,22
2024-01-21,1019,16
2024-01-21,1041,23
2024-01-21,1010,20
2024-01-21,1028,32
2024-01-21,1120,19
2024-01-21,1048,15
2024-01-21,1005,18
2024-01-21,1042,20
2024-01-21,1094,32
2024-01-21,1042,26
2024-01-21,1065,25
2024-01-21,1016,26
2024-01-21,1091,16
2024-01-21,1117,17
2024-01-21,1066,23
2024-01-21,1072,24
2024-01-21,1074,20
2024-01-21,1098,32
2024-01-21,1083,15
2024-01-21,1075,23
2024-01-21,1025,22
2024-01-21,1039,17
2024-01-21,1091,17
2024-01-21,1045,31
2024-01-21,1094,22
2024-01-21,1071,21
2024-01-21,1064,30
2024-01-22,1028,26
2024-01-22,1062,19
2024-01-22,1020,16
2024-01-22,1102,15
2024-01-22,1008,15
2024-01-22,1057,20
2024-01-22,1026,28
2024-01-22,1023,16
2024-01-22,1003,28
2024-01-22,1073,28
2024-01-22,1112,34
2024-01-22,1077,17
2024-01-22,1032,22
2024-01-22,1003,25
2024-01-22,1020,32
2024-01-22,1003,24
2024-01-22,1077,15
2024-01-22,1017,28
2024-01-22,1118,19
2024-01-22,1074,35
2024-01-22,1077,21
2024-01-22,1108,22
2024-01-22,1098,17
2024-01-22,1101,31
2024-01-22,1079,25
2024-01-22,1097,32
2024-01-22,1032,23
2024-01-22,1053,32
2024-01-22,1102,30
2024-01-22,1110,32
2024-01-22,1018,21
2024-01-22,1082,31
2024-01-22,1002,28
2024-01-22,1080,22
2024-01-22,1001,20
2024-01-22,1097,32
2024-01-22,1055,18
2024-01-22,1028,26
2024-01-22,1106,33
2024-01-22,1043,25
2024-01-22,1002,17
2024-01-22,1062,30
2024-01-22,1069,19
2024-01-22,1013,20
2024-01-22,1064,28
2024-01-22,1029,35
2024-01-22,1047,21
2024-01-22,1001,24
2024-01-22,1044,23
2024-01-22,1082,21
2024-01-22,1067,28
2024-01-22,1117,18
2024-01-22,1016,31
2024-01-22,1090,18
2024-01-22,1107,33
2024-01-22,1041,29
2024-01-22,1103,15
2024-01-22,1072,16
2024-01-22,1108,23
2024-01-22,1109,31
2024-01-22,1106,32
2024-01-22,1068,20
2024-01-22,1069,29
2024-01-22,1002,21
2024-01-22,1074,22
2024-01-22,1061,29
2024-01-22,1115,34
2024-01-22,1100,18
2024-01-22,1075,29
2024-01-22,1055,18
2024-01-22,1010,34
2024-01-22,1116,30
2024-01-22,1087,34
2024-01-22,1119,18
2024-01-22,1079,25
2024-01-22,1040,18
2024-01-22,1053,21
2024-01-22,1006,35
2024-01-22,1072,19
2024-01-22,1114,24
2024-01-22,1109,30
2024-01-22,1116,20
2024-01-22,1068,33
2024-01-22,1114,27
2024-01-22,1102,31
2024-01-22,1022,31
2024-01-22,1073,18
2024-01-22,1006,31
2024-01-22,1087,18
2024-01-22,1010,19
2024-01-22,1095,20
2024-01-22,1039,23
2024-01-22,1084,28
2024-01-22,1028,33
2024-01-22,1114,29
2024-01-22,1008,18
2024-01-22,1038,26
2024-01-22,1056,16
2024-01-22,1110,16
2024-01-22,1088,21
2024-01-22,1045,34
2024-01-22,1062,22
2024-01-22,1053,34
2024-01-22,1112,16
2024-01-22,1080,16
2024-01-22,1078,17
2024-01-22,1079,25
2024-01-22,1103,17
2024-01-22,1106,22
2024-01-22,1045,35
2024-01-22,1035,34
2024-01-22,1103,21
2024-01-22,1112,30
2024-01-22,1066,24
2024-01-22,1083,35
2024-01-22,1049,21
2024-01-22,1008,31
2024-01-22,1070,26
2024-01-22,1054,31
2024-01-22,1032,26
2024-01-23,1056,15
2024-01-23,1050,19
2024-01-23,1009,20
2024-01-23,1014,34
2024-01-23,1114,31
2024-01-23,1078,27
2024-01-23,1051,15
2024-01-23,1049,30
2024-01-23,1015,33
2024-01-23,1055,33
2024-01-23,1106,28
2024-01-23,1077,25
2024-01-23,1037,33
2024-01-23,1107,28
2024-01-23,1063,30
2024-01-23,1061,18
2024-01-23,1081,18
2024-01-23,1082,16
2024-01-23,1083,28
2024-01-23,1063,32
2024-01-23,1070,18
2024-01-23,1075,32
2024-01-23,1023,16
2024-01-23,1091,24
2024-01-23,1002,20
2024-01-23,1025,33
2024-01-23,1017,16
2024-01-23,1017,16
2024-01-23,1081,17
2024-01-23,1009,29
2024-01-23,1105,24
2024-01-23,1090,26
2024-01-23,1052,29
2024-01-23,1050,22
2024-01-23,1050,31
2024-01-23,1078,35
2024-01-23,1003,26
2024-01-23,1095,35
2024-01-23,1106,30
2024-01-23,1074,35
2024-01-23,1098,27
2024-01-23,1061,20
2024-01-23,1013,34
2024-01-23,1033,18
2024-01-23,1057,25
2024-01-23,1048,25
2024-01-23,1003,23
2024-01-23,1077,17
2024-01-23,1105,16
2024-01-23,1049,27
2024-01-23,1119,18
2024-01-23,1104,24
2024-01-23,1049,25
2024-01-23,1013,16
2024-01-23,1111,26
2024-01-23,1030,19
2024-01-23,1012,18
2024-01-23,1111,33
2024-01-23,1109,29
2024-01-23,1029,23
2024-01-23,1094,28
2024-01-23,1089,34
2024-01-23,1044,33
2024-01-23,1109,33
2024-01-23,1062,31
2024-01-23,1049,17
2024-01-23,1117,15
2024-01-23,1112,32
2024-01-23,1006,19
2024-01-23,1005,33
2024-01-23,1023,35
2024-01-23,1092,15
2024-01-23,1093,35
2024-01-23,1046,23
2024-01-23,1034,18
2024-01-23,1047,32
2024-01-23,1011,23
2024-01-23,1054,17
2024-01-23,1110,28
2024-01-23,1023,31
2024-01-23,1075,22
2024-01-23,1080,26
2024-01-23,1013,24
2024-01-23,1048,19
2024-01-23,1092,15
2024-01-23,1019,15
2024-01-23,1065,27
2024-01-23,1048,27
2024-01-23,1032,27
2024-01-23,1007,18
2024-01-23,1007,35
2024-01-23,1086,20
2024-01-23,1118,33
2024-01-23,1092,15
2024-01-23,1068,24
2024-01-23,1053,16
2024-01-23,1022,16
2024-01-23,1117,27
2024-01-23,1018,35
2024-01-23,1107,25
2024-01-23,1032,20
2024-01-23,1092,22
2024-01-23,1074,15
2024-01-23,1048,20
2024-01-23,1105,18
2024-01-23,1033,26
2024-01-23,1036,19
2024-01-23,1080,16
2024-01-23,1021,19
2024-01-23,1112,17
2024-01-23,1113,24
2024-01-23,1021,17
2024-01-23,1002,26
2024-01-23,1073,20
2024-01-23,1094,20
2024-01-23,1083,19
2024-01-23,1036,34
2024-01-23,1013,20
2024-01-23,1006,20
2024-01-23,1094,31
2024-01-24,1047,25
2024-01-24,1115,22
2024-01-24,1014,32
2024-01-24,1064,19
2024-01-24,1018,22
2024-01-24,1083,31
2024-01-24,1053,22
2024-01-24,1034,17
2024-01-24,1017,18
2024-01-24,1061,18
2024-01-24,1011,31
2024-01-24,1086,17
2024-01-24,1112,24
2024-01-24,1069,28
2024-01-24,1008,17
2024-01-24,1073,32
2024-01-24,1045,26
2024-01-24,1059,34
2024-01-24,1011,16
2024-01-24,1119,18
2024-01-24,1102,27
2024-01-24,1020,18
2024-01-24,1046,22
2024-01-24,1045,29
2024-01-24,1085,17
2024-01-24,1113,20
2024-01-24,1120,15
2024-01-24,1087,29
2024-01-24,1088,22
2024-01-24,1032,17
2024-01-24,1015,26
2024-01-24,1023,25
2024-01-24,1025,20
2024-01-24,1053,35
2024-01-24,1012,28
2024-01-24,1011,28
2024-01-24,1120,24
2024-01-24,1046,24
2024-01-24,1101,18
2024-01-24,1081,19
2024-01-24,1100,34
2024-01-24,1001,17
2024-01-24,1066,31
2024-01-24,1039,24
2024-01-24,1118,21
2024-01-24,1087,35
2024-01-24,1049,27
2024-01-24,1058,24
2024-01-24,1098,20
2024-01-24,1103,33
2024-01-24,1020,23
2024-01-24,1057,22
2024-01-24,1004,31
2024-01-24,1048,33
2024-01-24,1061,29
2024-01-24,1004,35
2024-01-24,1029,27
2024-01-24,1076,22
2024-01-24,1103,25
2024-01-24,1115,29
2024-01-24,1090,30
2024-01-24,1054,30
2024-01-24,1027,27
2024-01-24,1047,33
2024-01-24,1105,16
2024-01-24,1079,20
2024-01-24,1061,35
2024-01-24,1057,17
2024-01-24,1047,30
2024-01-24,1086,24
2024-01-24,1070,16
2024-01-24,1097,35
2024-01-24,1094,26
2024-01-24,1020,15
2024-01-24,1054,16
2024-01-24,1093,27
2024-01-24,1018,21
2024-01-24,1067,27
2024-01-24,1103,31
2024-01-24,1042,21
2024-01-24,1061,18
2024-01-24,1072,22
2024-01-24,1050,32
2024-01-24,1011,23
2024-01-24,1059,34
2024-01-24,1100,27
2024-01-24,1005,30
2024-01-24,1106,25
2024-01-24,1050,24
2024-01-24,1078,35
2024-01-24,1081,18
2024-01-24,1106,27
2024-01-24,1005,26
2024-01-24,1110,26
2024-01-24,1027,34
2024-01-24,1091,35
2024-01-24,1051,33
2024-01-24,1100,35
2024-01-24,1041,18
2024-01-24,1092,25
2024-01-24,1034,16
2024-01-24,1021,21
2024-01-24,1104,31
2024-01-24,1039,19
2024-01-24,1035,28
2024-01-24,1021,32
2024-01-24,1072,28
2024-01-24,1099,25
2024-01-24,1109,21
2024-01-24,1107,26
2024-01-24,1025,29
2024-01-24,1023,22
2024-01-24,1002,22
2024-01-24,1078,24
2024-01-24,1077,26
2024-01-24,1107,18
2024-01-24,1009,20
2024-01-24,1076,19
2024-01-24,1106,25
2024-01-24,1066,31
2024-01-25,1044,26
2024-01-25,1111,22
2024-01-25,1050,18
2024-01-25,1058,17
2024-01-25,1019,16
2024-01-25,1097,26
2024-01-25,1071,28
2024-01-25,1050,22
2024-01-25,1094,33
2024-01-25,1026,31
2024-01-25,1119,35
2024-01-25,1084,32
2024-01-25,1079,26
2024-01-25,1072,19
2024-01-25,1031,21
2024-01-25,1061,19
2024-01-25,1025,30
2024-01-25,1025,15
2024-01-25,1102,33
2024-01-25,1111,30
2024-01-25,1038,31
2024-01-25,1063,24
2024-01-25,1080,32
2024-01-25,1017,26
2024-01-25,1102,16
2024-01-25,1075,15
2024-01-25,1040,30
2024-01-25,1105,23
2024-01-25,1092,22
2024-01-25,1006,31
2024-01-25,1076,34
2024-01-25,1040,29
2024-01-25,1107,20
2024-01-25,1043,33
2024-01-25,1103,27
2024-01-25,1043,25
2024-01-25,1033,15
2024-01-25,1054,30
2024-01-25,1052,22
2024-01-25,1014,26
2024-01-25,1084,35
2024-01-25,1005,30
2024-01-25,1025,31
2024-01-25,1047,35
2024-01-25,1099,30
2024-01-25,1073,27
2024-01-25,1057,32
2024-01-25,1071,16
2024-01-25,1107,31
2024-01-25,1101,17
2024-01-25,1095,19
2024-01-25,1071,15
2024-01-25,1103,28
2024-01-25,1046,26
2024-01-25,1104,25
2024-01-25,1111,34
2024-01-25,1061,30
2024-01-25,1117,35
2024-01-25,1100,15
2024-01-25,1029,32
2024-01-25,1067,32
2024-01-25,1068,17
2024-01-25,1096,29
2024-01-25,1008,24
2024-01-25,1080,24
2024-01-25,1085,27
2024-01-25,1080,15
2024-01-25,1029,17
2024-01-25,1039,24
2024-01-25,1079,24
2024-01-25,1059,19
2024-01-25,1039,23
2024-01-25,1014,27
2024-01-25,1030,33
2024-01-25,1119,29
2024-01-25,1095,15
2024-01-25,1017,20
2024-01-25,1110,24
2024-01-25,1109,32
2024-01-25,1082,20
2024-01-25,1061,22
2024-01-25,1047,34
2024-01-25,1027,35
2024-01-25,1062,33
2024-01-25,1001,21
2024-01-25,1006,16
2024-01-25,1072,21
2024-01-25,1043,27
2024-01-25,1115,16
2024-01-25,1120,21
2024-01-25,1091,33
2024-01-25,1118,28
2024-01-25,1088,30
2024-01-25,1029,18
2024-01-25,1047,22
2024-01-25,1093,25
2024-01-25,1029,30
2024-01-25,1112,31
2024-01-25,1060,32
2024-01-25,1033,18
2024-01-25,1089,30
2024-01-25,1094,32
2024-01-25,1030,17
2024-01-25,1116,17
2024-01-25,1019,26
2024-01-25,1048,17
2024-01-25,1057,22
2024-01-25,1101,26
2024-01-25,1110,19
2024-01-25,1001,28
2024-01-25,1028,31
2024-01-25,1044,34
2024-01-25,1055,30
2024-01-25,1001,28
2024-01-25,1027,32
2024-01-25,1089,23
2024-01-25,1106,28
2024-01-25,1001,34
2024-01-25,1114,26
2024-01-25,1097,31
2024-01-26,1100,31
2024-01-26,1072,22
2024-01-26,1086,28
2024-01-26,1057,34
2024-01-26,1085,28
2024-01-26,1017,34
2024-01-26,1114,17
2024-01-26,1020,16
2024-01-26,1067,33
2024-01-26,1113,24
2024-01-26,1114,27
2024-01-26,1098,16
2024-01-26,1029,30
2024-01-26,1008,18
2024-01-26,1093,33
2024-01-26,1081,35
2024-01-26,1043,25
2024-01-26,1003,30
2024-01-26,1030,30
2024-01-26,1001,21
2024-01-26,1101,31
2024-01-26,1054,31
2024-01-26,1073,16
2024-01-26,1098,19
2024-01-26,1028,35
2024-01-26,1061,29
2024-01-26,1089,26
2024-01-26,1055,18
2024-01-26,1099,21
2024-01-26,1001,32
2024-01-26,1066,33
2024-01-26,1002,24
2024-01-26,1003,28
2024-01-26,1104,33
2024-01-26,1065,33
2024-01-26,1070,35
2024-01-26,1093,29
2024-01-26,1024,24
2024-01-26,1074,24
2024-01-26,1067,24
2024-01-26,1012,31
2024-01-26,1060,18
2024-01-26,1021,18
2024-01-26,1101,34
2024-01-26,1026,30
2024-01-26,1007,22
2024-01-26,1008,26
2024-01-26,1109,35
2024-01-26,1118,26
2024-01-26,1017,33
2024-01-26,1059,21
2024-01-26,1076,25
2024-01-26,1099,33
2024-01-26,1075,23
2024-01-26,1053,34
2024-01-26,1002,17
2024-01-26,1095,23
2024-01-26,1061,18
2024-01-26,1028,15
2024-01-26,1002,18
2024-01-26,1107,24
2024-01-26,1078,21
2024-01-26,1105,22
2024-01-26,1011,30
2024-01-26,1005,28
2024-01-26,1087,22
2024-01-26,1041,28
2024-01-26,1010,29
2024-01-26,1070,25
2024-01-26,1099,18
2024-01-26,1056,23
2024-01-26,1020,30
2024-01-26,1041,27
2024-01-26,1045,19
2024-01-26,1029,17
2024-01-26,1060,18
2024-01-26,1054,15
2024-01-26,1042,15
2024-01-26,1037,24
2024-01-26,1113,30
2024-01-26,1032,29
2024-01-26,1083,34
2024-01-26,1073,32
2024-01-26,1082,35
2024-01-26,1119,19
2024-01-26,1059,19
2024-01-26,1064,33
2024-01-26,1111,20
2024-01-26,1009,20
2024-01-26,1042,22
2024-01-26,1034,19
2024-01-26,1011,22
2024-01-26,1006,22
2024-01-26,1079,20
2024-01-26,1072,20
2024-01-26,1001,34
2024-01-26,1029,22
2024-01-26,1090,27
2024-01-26,1059,21
2024-01-26,1094,26
2024-01-26,1055,19
2024-01-26,1049,26
2024-01-26,1047,26
2024-01-26,1086,15
2024-01-26,1031,24
2024-01-26,1031,30
2024-01-26,1081,21
2024-01-26,1069,32
2024-01-26,1105,27
2024-01-26,1006,31
2024-01-26,1032,28
2024-01-26,1094,27
2024-01-26,1118,20
2024-01-26,1005,21
2024-01-26,1075,31
2024-01-26,1100,22
2024-01-26,1026,35
2024-01-26,1120,30
2024-01-26,1083,30
2024-01-26,1091,21
2024-01-27,1118,17
2024-01-27,1009,21
2024-01-27,1077,17
2024-01-27,1005,22
2024-01-27,1015,24
2024-01-27,1061,20
2024-01-27,1006,15
2024-01-27,1079,27
2024-01-27,1119,29
2024-01-27,1039,16
2024-01-27,1070,19
2024-01-27,1021,23
2024-01-27,1001,22
2024-01-27,1106,33
2024-01-27,1034,21
2024-01-27,1093,19
2024-01-27,1027,34
2024-01-27,1099,27
2024-01-27,1093,33
2024-01-27,1064,26
2024-01-27,1087,34
2024-01-27,1037,18
2024-01-27,1085,28
2024-01-27,1026,31
2024-01-27,1058,16
2024-01-27,1002,23
2024-01-27,1036,21
2024-01-27,1061,32
2024-01-27,1063,15
2024-01-27,1068,22
2024-01-27,1052,33
2024-01-27,1082,20
2024-01-27,1067,23
2024-01-27,1084,20
2024-01-27,1107,35
2024-01-27,1056,21
2024-01-27,1113,15
2024-01-27,1060,19
2024-01-27,1020,27
2024-01-27,1046,25
2024-01-27,1042,19
2024-01-27,1104,15
2024-01-27,1029,20
2024-01-27,1051,25
2024-01-27,1007,15
2024-01-27,1109,34
2024-01-27,1044,22
2024-01-27,1043,17
2024-01-27,1030,17
2024-01-27,1043,32
2024-01-27,1028,17
2024-01-27,1064,31
2024-01-27,1021,19
2024-01-27,1067,29
2024-01-27,1080,35
2024-01-27,1088,17
2024-01-27,1024,20
2024-01-27,1060,29
2024-01-27,1021,24
2024-01-27,1033,18
2024-01-27,1108,35
2024-01-27,1077,25
2024-01-27,1111,22
2024-01-27,1110,35
2024-01-27,1045,34
2024-01-27,1031,33
2024-01-27,1107,25
2024-01-27,1001,19
2024-01-27,1061,22
2024-01-27,1087,19
2024-01-27,1108,32
2024-01-27,1062,17
2024-01-27,1039,34
2024-01-27,1053,19
2024-01-27,1045,24
2024-01-27,1080,30
2024-01-27,1115,15
2024-01-27,1028,24
2024-01-27,1091,26
2024-01-27,1080,30
2024-01-27,1096,17
2024-01-27,1099,24
2024-01-27,1072,15
2024-01-27,1030,22
2024-01-27,1032,23
2024-01-27,1043,22
2024-01-27,1114,15
2024-01-27,1030,21
2024-01-27,1031,16
2024-01-27,1076,30
2024-01-27,1102,32
2024-01-27,1035,25
2024-01-27,1054,29
2024-01-27,1009,29
2024-01-27,1013,29
2024-01-27,1005,27
2024-01-27,1013,25
2024-01-27,1067,23
2024-01-27,1055,20
2024-01-27,1116,20
2024-01-27,1058,17
2024-01-27,1031,20
2024-01-27,1013,22
2024-01-27,1114,28
2024-01-27,1090,31
2024-01-27,1012,17
2024-01-27,1108,21
2024-01-27,1002,29
2024-01-27,1053,30
2024-01-27,1027,27
2024-01-27,1108,24
2024-01-27,1068,27
2024-01-27,1044,20
2024-01-27,1049,18
2024-01-27,1011,20
2024-01-27,1045,19
2024-01-27,1048,16
2024-01-27,1015,24
2024-01-27,1101,27
2024-01-27,1077,15
2024-01-28,1103,30
2024-01-28,1009,35
2024-01-28,1105,26
2024-01-28,1019,22
2024-01-28,1054,17
2024-01-28,1099,29
2024-01-28,1028,27
2024-01-28,1058,29
2024-01-28,1111,19
2024-01-28,1055,34
2024-01-28,1055,21
2024-01-28,1055,30
2024-01-28,1069,17
2024-01-28,1004,24
2024-01-28,1048,18
2024-01-28,1080,22
2024-01-28,1077,21
2024-01-28,1034,18
2024-01-28,1053,16
2024-01-28,1060,26
2024-01-28,1041,24
2024-01-28,1116,25
2024-01-28,1114,28
2024-01-28,1014,29
2024-01-28,1026,22
2024-01-28,1058,32
2024-01-28,1120,17
2024-01-28,1031,31
2024-01-28,1051,35
2024-01-28,1108,26
2024-01-28,1012,21
2024-01-28,1018,15
2024-01-28,1063,18
2024-01-28,1013,21
2024-01-28,1006,16
2024-01-28,1073,34
2024-01-28,1108,31
2024-01-28,1072,21
2024-01-28,1003,34
2024-01-28,1101,24
2024-01-28,1058,26
2024-01-28,1086,35
2024-01-28,1037,20
2024-01-28,1025,26
2024-01-28,1066,26
2024-01-28,1072,27
2024-01-28,1074,21
2024-01-28,1103,24
2024-01-28,1001,21
2024-01-28,1097,20
2024-01-28,1041,20
2024-01-28,1024,19
2024-01-28,1069,16
2024-01-28,1103,20
2024-01-28,1027,16
2024-01-28,1069,16
2024-01-28,1108,25
2024-01-28,1046,25
2024-01-28,1023,19
2024-01-28,1082,23
2024-01-28,1063,27
2024-01-28,1063,31
2024-01-28,1106,15
2024-01-28,1100,17
2024-01-28,1088,28
2024-01-28,1089,17
2024-01-28,1060,23
2024-01-28,1075,33
2024-01-28,1042,29
2024-01-28,1042,23
2024-01-28,1018,17
2024-01-28,1050,35
2024-01-28,1117,19
2024-01-28,1105,18
2024-01-28,1048,29
2024-01-28,1112,16
2024-01-28,1064,23
2024-01-28,1030,27
2024-01-28,1092,29
2024-01-28,1096,19
2024-01-28,1083,17
2024-01-28,1027,34
2024-01-28,1014,20
2024-01-28,1091,33
2024-01-28,1056,19
2024-01-28,1076,15
2024-01-28,1007,16
2024-01-28,1040,15
2024-01-28,1016,29
2024-01-28,1013,16
2024-01-28,1081,32
2024-01-28,1015,22
2024-01-28,1047,32
2024-01-28,1006,33
2024-01-28,1024,17
2024-01-28,1047,31
2024-01-28,1117,23
2024-01-28,1071,25
2024-01-28,1006,35
2024-01-28,1011,25
2024-01-28,1008,19
2024-01-28,1097,34
2024-01-28,1081,17
2024-01-28,1104,23
2024-01-28,1074,29
2024-01-28,1107,22
2024-01-28,1076,35
2024-01-28,1034,31
2024-01-28,1038,15
2024-01-28,1036,18
2024-01-28,1119,22
2024-01-28,1012,24
2024-01-28,1111,24
2024-01-28,1031,30
2024-01-28,1022,28
2024-01-28,1110,35
2024-01-28,1115,17
2024-01-28,1075,20
2024-01-28,1066,25
2024-01-28,1033,21
2024-01-29,1069,18
2024-01-29,1084,32
2024-01-29,1079,29
2024-01-29,1090,23
2024-01-29,1011,26
2024-01-29,1082,30
2024-01-29,1008,25
2024-01-29,1054,26
2024-01-29,1067,27
2024-01-29,1082,20
2024-01-29,1040,20
2024-01-29,1004,24
2024-01-29,1097,22
2024-01-29,1041,32
2024-01-29,1024,33
2024-01-29,1070,31
2024-01-29,1081,31
2024-01-29,1041,23
2024-01-29,1027,24
2024-01-29,1004,20
2024-01-29,1004,22
2024-01-29,1077,19
2024-01-29,1055,16
2024-01-29,1033,33
2024-01-29,1034,26
2024-01-29,1043,19
2024-01-29,1103,35
2024-01-29,1078,15
2024-01-29,1085,28
2024-01-29,1075,28
2024-01-29,1055,34
2024-01-29,1042,22
2024-01-29,1071,28
2024-01-29,1048,35
2024-01-29,1087,30
2024-01-29,1064,30
2024-01-29,1014,30
2024-01-29,1077,20
2024-01-29,1074,18
2024-01-29,1108,26
2024-01-29,1003,31
2024-01-29,1061,29
2024-01-29,1059,28
2024-01-29,1060,18
2024-01-29,1021,28
2024-01-29,1027,22
2024-01-29,1116,17
2024-01-29,1003,22
2024-01-29,1071,16
2024-01-29,1090,18
2024-01-29,1094,15
2024-01-29,1060,26
2024-01-29,1107,24
2024-01-29,1073,21
2024-01-29,1069,19
2024-01-29,1119,25
2024-01-29,1039,17
2024-01-29,1038,31
2024-01-29,1062,26
2024-01-29,1105,30
2024-01-29,1065,23
2024-01-29,1007,19
2024-01-29,1104,33
2024-01-29,1090,19
2024-01-29,1104,33
2024-01-29,1017,21
2024-01-29,1028,30
2024-01-29,1048,25
2024-01-29,1053,32
2024-01-29,1059,17
2024-01-29,1015,34
2024-01-29,1085,31
2024-01-29,1083,25
2024-01-29,1051,20
2024-01-29,1027,23
2024-01-29,1015,21
2024-01-29,1062,21
2024-01-29,1100,26
2024-01-29,1027,20
2024-01-29,1050,35
2024-01-29,1005,16
2024-01-29,1035,17
2024-01-29,1105,34
2024-01-29,1028,22
2024-01-29,1040,17
2024-01-29,1088,31
2024-01-29,1012,25
2024-01-29,1066,27
2024-01-29,1105,27
2024-01-29,1003,33
2024-01-29,1082,22
2024-01-29,1075,19
2024-01-29,1106,30
2024-01-29,1024,24
2024-01-29,1028,18
2024-01-29,1065,19
2024-01-29,1103,35
2024-01-29,1002,28
2024-01-29,1062,18
2024-01-29,1105,26
2024-01-29,1006,32
2024-01-29,1008,27
2024-01-29,1035,26
2024-01-29,1049,32
2024-01-29,1103,35
2024-01-29,1067,33
2024-01-29,1093,16
2024-01-29,1119,21
2024-01-29,1033,17
2024-01-29,1001,24
2024-01-29,1026,22
2024-01-29,1117,29
2024-01-29,1008,22
2024-01-29,1065,29
2024-01-29,1008,29
2024-01-29,1109,24
2024-01-29,1056,17
2024-01-29,1005,25
2024-01-29,1034,16
2024-01-29,1103,25
2024-01-30,1032,23
2024-01-30,1085,28
2024-01-30,1117,24
2024-01-30,1004,22
2024-01-30,1044,28
2024-01-30,1035,25
2024-01-30,1050,33
2024-01-30,1039,18
2024-01-30,1111,35
2024-01-30,1009,34
2024-01-30,1120,17
2024-01-30,1038,18
2024-01-30,1006,29
2024-01-30,1086,30
